raw,processed,label
Isi ulang Pulsa Rp.5000 regular oleh HD COM 4 SUKSES pada 09/02 12:34.Ref:763179369.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,isi ulang pulsa rp regular hd com sukses referensi gratis pulsa sd ribu hg hari malam ktk gratis kirim,1
Isi ulang Pulsa Rp.5000 Regular oleh PUTERA SUKSES pada 11/02 19:57.Ref:78330280.GRATIS PULSA sd 250rb hg 7Hr 7Mlm.Ktk:GRATIS krm ke 123,isi ulang pulsa rp regular putera sukses referensi gratis pulsa sd ribu hg hari malam ktk gratis kirim,1
Jika anda butuh ANGKA jitu GAIB 2D_3D_4D_SGP Yang dijamin 99% tembus. Silahkan SMS 085337807887 MASTERTOGEL,butuh angka jitu gaib sgp jamin tembus sila sms mastertogel,1
"Kak, kirimkan dulu pulsa25rb di no baruku ini 085377771822",kak kirim pulsa ribu no baru,1
"Kami dr Ktr INDOSAT sdh hub nmr anda tp tdk trsambung,jd kami krm SMS bhw no anda mendpt mobil JAGUAR PIN;d377hi8 info www.kejutanindosat-plusplus.weebly.com",dari kantor indosat sudah hubung nomor tapi tidak trsambung jadi kirim sms bahwa no mendpt mobil jaguar pin hai informasi kejutanindosat plusplus weebly com,1
Kami sdh mnghubungi tdk trsambung SIM CARD anda mendapatkan hadiah ketiga dri PT.AXIS pin [02399877] Klik  www.hadiah-ptaxis.blogspot.co.id,sudah mnghubungi tidak trsambung sim card dapat hadiah tiga dari pt axis pin klik hadiah ptaxis blogspot cowok id,1
"Kejutan POIN, hadian Rp 15 jt resmi diberikan untuk pemilik nomor 0812330xxxx. PIN-x7af2547. Untuk Info Kantor Pusat TELKOMSEL 021-23867047, 021-23867048.",kejut poin hadian rp juta resmi beri untuk milik nomor pin af untuk informasi kantor pusat telkomsel,1
"Kemudahan dan Keamanan bisnis TOGEL kini Berbentuk online, Bergabung dan raih keberuntungan anda di www.brotogel6.com Satu-satunya situs togel online terpercaya",mudah aman bisnis toto gelap bentuk onlen gabung raih untung brotogel com satu satu situs toto gelap onlen percaya,1
Kepada yth bpk/ibu pelanggan tri saya sumargani dr OPERATOR tri plaza semanggi lt1 jl jend sudirman kav50 jkt pst kirim sms krn nmr anda sulit saya hubungi dengan hal sebagai berikut nmr anda mendapat HADIAH dr promo undian 2013 HADIAH KE4 SUZUKI ERTIGA PIN ANDA:7t899b3 info.www.promotri2013.jimdo.com,yang hormat bapak ibu langgan tri sumargani dari operator tri plaza semanggi lantai jalan jend sudirman kav jakarta pasti kirim sms karena nomor sulit hubung ikut nomor dapat hadiah dari promo undi hadiah suzuki ertiga pin informasi promotri jimdo com,1
Keputusan resmi 3care selamat No.anda Terpilih M'dpt Tabungan Rp.35jt Pin:M902CX8J info kelik www.programisiulang3care.tk ,putus resmi care selamat no pilih dapat tabung rp juta pin cx informasi kelik programisiulang care tak,1
"Kesempatan jadi AGEN PULSA MKIOS ALL Operator harga V5=4500, V10=8500, V20=18rb, V25=23rb, V50=45rb, V100=90rb Cara Ketik Daftar kirim ke 087888366677",sempat jadi agen pulsa mkios all operator harga ribu ribu ribu ribu cara ketik daftar kirim,1
"Kesempatan menjadi agen pulsa/ALL Operator MKIOS, Harga murah; 5=4500, 10=8500, 20=18000, 25=22000, 50=45000, Ketik GABUNG Kirim ke 087775777917",sempat jadi agen pulsa all operator mkios harga murah ketik gabung kirim,1
Kirim ke Bank BCA No. Rek : 2731.7942.96 A/n : ANDRIANTO DJUNAEDI usahakan hari ini trms,kirim bank baca no rek andrianto djunaedi usaha hari trms,1
"Kirim ke MANDIRI aja, a/n ARYA. rek: 131-000-7252-937. klo sudah kabarin ya!",kirim mandiri saja arya rek kalo kabarin iya,1
Kirimi dulu pulsa 20ewu di no ini 085285485839 Mas Agus,kirim pulsa ewu no mas agus,1
km dari BANK BRI Sdh tlp tdk bs jd km SMS No.PIN Pemenang anda KG65H8K9 M-dpt HADIAH dari Untung Bliung BritAma Info klik www.HadiahkejutangBri.blogspot.com,kamu bank bri sudah telepon tidak bisa jadi kamu sms no pin menang kg dapat hadiah untung bliung britama informasi klik hadiahkejutangbri blogspot com,1
"Krim ke BNI aja a/n Ayu Suryani no rek 0215891174, klo sudah dikirim kabarin ya!",krim bni saja ayu suryani no rek kalo kirim kabarin iya,1
Layanan VIP GAMES Rp3300/sms 4x/mgg sdh diperpanjang.Nikmati layanan disini:http://live.vipgames.me/?sid=40186483 stop? *123*66#. CS:02152971540,layan vip games rp sms mgg sudah panjang nikmat layan stop cs,1
"Ma"" belikan dulu besok pulsa 20rbu di no baruku ini 085340781778 penting",sama belikan besok pulsa rbu no baru penting,1
"ma, isi dl pulsa 20 rb di nmr ini 085337784732",sama isi dulu pulsa ribu nomor,1
Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,maaf sudah hubung tapi tidak sambung no resmi raih hadiah pt kios pin informasi hadiah klik hadiah mkios blogspot com,1
Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com,maaf hubung sambung no raih hadiah dari pt mkios pin cek pin pusat kios blogspot com,1
Maaf kami sudah menghubungi tapi tidak tersambung Selamat No.Anda resmi meraih hadiah ke-3 dari PT.3CARE Pin ;b8337h9 u/info klik www.hadiah3care-2016.blogspot.com,maaf hubung sambung selamat no resmi raih hadiah pt care pin informasi klik hadiah care blogspot com,1
maaf kami sudah menghubungi tpi tdk tersmbung No.anda resmi meraih hadiah ke-2 dri PT.MKIOS PIN;M248K81 cek pin anda di www.hadiahresmi-mkios29.blogspot.com,maaf hubung tapi tidak tersmbung no resmi raih hadiah dari pt mkios pin cek pin hadiahresmi mkios blogspot com,1
"Maaf saya Bu Nur, tanah yang di tanjung api-api saya sudah lihat dan sudah cocok, untuk masalah harga tolong hubungi suami saya aja, pak H.SULAIMAN di no hp. 08xxxxxx, karena kebetulan saya ada acara.Tks",maaf bu nur tanah tanjung api api lihat cocok untuk masalah harga tolong hubung suami saja pak sulaiman no handphone betul acara terima kasih,1
"Maaf' Soal Angsuran bulan ini Pembayaran harus melalui ke bpk.Yogi, HP: 08562115779, soalnya sdh dikuasakan",maaf soal angsur bulan bayar bapak yogi handphone soal sudah kuasa,1
"Maaf tolong uangnya ditransfer saja ke Bank xxx An. xxx No.Rek 2952149xxx, bila sudah ditransfer SMS saja, terima kasih",maaf tolong uang transfer bank an no rek transfer sms terima kasih,1
"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",maaf iklan tawar pinjam uang tunai jamin kata juta juta dengan ktp kartu kredit bunga flat simpan sms ini hubung,1
"Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms",maaf ingat soal kontra terus bayar harap bapak chandra no soal sys deh kuasa sepenuh maaf sms,1
"Maaf…! saya bu RATNA meganai RUMAH saya Sudah liat, soalnya saya lagi di bandara silahkan hubungi suami saya H. ARIF ISKANDAR,SE hp:081218844557 trims.",maaf bu ratna meganai rumah lihat soal bandara sila hubung suami arif iskandar handphone terima kasih,1
"Mah,esian plz kna no 085741670427 nu 20 rbu ayena",mah esian plz kna no nu rbu ayena,1
"Mamah pangmeserkeun heula pulsa As, 20 rb,kana nomor ieu, 085347398779 tong nelpon nuju riiweh ayeuna penting!",mamah pangmeserkeun heula pulsa as ribu kanan nomor ieu tong nelpon nuju riiweh ayeuna penting,1
"Manfaatkan fasilitas pinjaman tanpa jaminan, syarat F.copy KTP, Kartu kredit, proses 3 hari kerja, info, hub: Rasti 021 91998977",manfaat fasilitas pinjam jamin syarat copy ktp kartu kredit proses hari kerja informasi hubung rasti,1
Manfaatkan segera creditCard anda utk apply pinjaman 20-250jt ada cashback berminat hub: Bintang 021-27450166.tks,manfaat creditcard untuk apply pinjam juta cashback minat hubung bintang terima kasih,1
Mau Liburan Gratis ke Lombok Sambil Belajar Foto? Klik http://goo.gl/FVcnW .Paket Internet HANYA Rp1500 dpt 7MB/1hr. hub *100*15# .Cek status paket di *889# <<,libur gratis lombok ajar foto klik paket internet rp dapat mbak hari hubung cek status paket,1
Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,ini an juke ayo beli popmie sekarang kirim kode kodeuniq tahu menang hati tipu cs klik,1
Mau Uang Tunai 1jt?Ayo gabung layanan Video Cliponyu & Keluarkan jurus gombal-mu yg paling dahsyat utk host2 cantik Cliponyu. Ketik CLIP ke 99900.CS:02129657333,uang tunai juta ayo gabung layan video cliponyu keluar jurus suka rayu mu yang dahsyat untuk host cantik cliponyu ketik clip cs,1
"MEGA CELL Cari agen pulsa 1 Cip ke semua Operator Harga : V.5 = 4000 V.10 =8000 V.20 =16rb, dll Berminat ketik INFO kirim ke :085352444400",mega cell cari agen pulsa cip operator harga ribu dan lain minat ketik informasi kirim,1
"MEGA PRIMA TAMA PROMO DISCON 20-50% Blackberry dacota rp. 2.700.000 onyx 2 rp. 1,8 iphon,ipad Laptop, Camera, DLL INFO www.megaprimatama.com PIN BB 2A9EA404",mega prima tama promo discon blackberry dacota rp onyx rp iphon ipad laptop camera dan lain informasi megaprimatama com pin bb ya,1
meganai Ruma bpk/ibu yg mau di jual sd di surpai dan sy berminat sy tlpn tdk bisa tembus masalah harga hub suami sy 085399700354 Dr.H.IRAWAN,meganai ruma bapak ibu yang jual sd surpai saya minat saya telepon tidak tembus masalah harga hubung suami saya dari irawan,1
"Melayani fasilitas pinjaman dana tunai melalui jaminan BPKB mobil. Cover area seluruh daerah Indonesia..bunga 0,8 -1% flat /bulan, No BI Cheking, proses cepat,, data lngsng dijemput pihak survey kami(BFI finance) Hub Oktra Mariadi Sihaloho Cp : 082122483312",layan fasilitas pinjam dana tunai jamin bpkb mobil cover area daerah indonesia bunga flat bulan no bi cheking proses cepat data lngsng jemput pihak survey bfi finance hubung oktra mariadi sihaloho siapa,1
"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",lejit pintar kursus suami isteri aktifasi semangat ajar kuat fungsi otak anak prestasi mningkat telepon ketik ok sms,1
"Mengenai Rumah Bpk/Ibu yg mau di jual sdh di survey dan sy berminat,sy telpon tdk bisa tembus. masalah hrg hub suami sy. 0823-7390-1777 Dr.H.IRAWAN",kena rumah bapak ibu yang jual sudah survey saya minat saya telpon tidak tembus masalah hrg hubung suami saya dari irawan,1
"Mengenai Uang kontrakan kalau Masih Mau Di terusin Harap ke bpk, Suyono, Nomor Hp: 082127377377, Soalnya shd sya kuasakan Penuh ke dia, Maaf Cuma sms",kena uang kontra terusin harap bapak suyono nomor handphone soal shd saya kuasa penuh maaf sms,1
"MODAL USAHA : Solusi keuangan anda hanya copy ktp, kartu kredit, npwp, no rek pribdi bisa dapat 125 - 200 jt dr bank hub LIA di 085710489257 082112755426 91066949",modal usaha solusi uang copy ktp kartu kredit npwp no rek pribdi juta dari bank hubung lia,1
"Mohon maaf, Promosi pinjaman uang tunai, syarat copy kartu kredit, bunga mulai 1,5 % bln, gratis asuransi, hub ANI 021 - 91949720 / LIA 021 - 34343669 , proses cepat",mohon maaf promosi pinjam uang tunai syarat copy kartu kredit bunga mulai bulan gratis asuransi hubung ani lia proses cepat,1
"Mudahnya KTA baru untuk pinjaman s/d 200 jt.. bunga 1,5% & gratis asuransi.. copy KTP dan kartu kredit atau slip gaji Hub: mido 021 - 99399003",mudah kata baru untuk pinjam juta bunga gratis asuransi copy ktp kartu kredit slip gaji hubung mido,1
"NAGAMAS ELECKTRONIK BB Dakota>2,4jt BB Davis>900rb BB Gemini>rbq BB Torch>1,7jt DLL Call. 085777779458 Sms. 0818433247 Pin BB: 2A550530 www.nagamas-cell.com",nagamas elecktronik bb dakota juta bb davis ribu bb gemini rbq bb torch juta dan lain call sms pin bb nagamas cell com,1
Nak ini ayah. Tolong kirimin ayah uang 500rb ke no rek 0385-0100-7302-504 a/n Yanti. Ayah lg dikantor polisi ngurus surat tilang. Mks,mau ayah tolong kirim ayah uang ribu no rek yanti ayah lagi kantor polisi urus surat bukti langgar mks,1
Nanti kalau mau di bayar/di transfer harap hubungi dulu atasan saya Bpk ARDIANSA no tlp; 085797136879 soalnya ada perubahan pembayaran trima kasih.,bayar transfer harap hubung atas bapak ardiansa no telepon soal ubah bayar terima kasih,1
"Nanti kalau mau transfer, tipon dulu di no baru saya ini. 085624347737 soalnya ada perubahan no rekening. terima kasih",transfer tipon no baru soal ubah no rekening terima kasih,1
"Nasabah Bank BRI Yth, Selamat Anda Mndptkan Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA Pin : (ijh76k79) u/Info klik dan Kunjungi :www.hadiahBRI.blogspot.com",nasabah bank bri yang hormat selamat mndptkan cek tunai rp juta bank rakyat indonesia pin ijh informasi klik kunjung hadiahbri blogspot com,1
Nasabah BANK BRI yth; No Rek Anda Mdpt hadiah Cek Rp. 27jt Dari BRI UNTUNG BELIUNG BRITAMA Pin Anda: (ijh76k79) Info klik di www.info,nasabah bank bri yang hormat no rek mdpt hadiah cek rp juta bri untung beliung britama pin ijh informasi klik informasi,1
Nasabah BRI yth. Anda dapat cek. 27.juta dari undian BRI Kode triplle cek anda (02599875) info hadiah klik www.bripusat2016.blogspot.com,nasabah bri yang hormat cek juta undi bri kode triplle cek informasi hadiah klik bripusat blogspot com,1
Nasabah BRI Yth. Norek anda terpilih sebagai pemenang UNDIAN BRI-2016 KODE PIN anda (ijh76k79) U\info HADIAH anda klik: www.undian2016bri.blogspot.co.id,nasabah bri yang hormat norek pilih menang undi bri kode pin ijh informasi hadiah klik undi bri blogspot cowok id,1
"NASABAH Yth, Anda Di Minta Menghub BRI Prihal Tabugan Anda dapat Cek Rp.27jt dri BRI dgn KODE CEK: 02599875 INFO Klik: www.callcenterbankbri.blogspot.co.id",nasabah yang hormat minta menghub bri prihal tabugan cek rp juta dari bri dengan kode cek informasi klik callcenterbankbri blogspot cowok id,1
Nasabah yth.rekning tbungn anda ERROR&hrus di monitor ulang agar bisa di gunakn kmbli.maaf sblum ke kntor hrap hub pk ARYADHI dlu di.0816288602.tks,nasabah yang hormat rekning tbungn error harus monitor ulang gunakn kmbli maaf belum kntor hrap hubung pakai aryadhi dulu terima kasih,1
Nasabah Yth: Rek anda mndpt cek Rp.27jt kode cek anda (02599875) Info Hub: 085828523888. atau klik www.hadiahbankbri2016.blogspot.co.id,nasabah yang hormat rek dapat cek rp juta kode cek informasi hubung klik hadiahbankbri blogspot cowok id,1
"NASIB:Berbagi, berbakti Rutinkan 2 hal ini Maka ringanlah beban2 hidup. dpt wallppr di http://m.m4in.biz/r?74WhuM STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018",nasib bagi bakti rutin ringan beban hidup dapat wallppr stop ketik unreg nasib cs,1
NASIB:Nutrisi otak slh 1 nya berfikir positif. klo sdh segala hal bs jd ilmu. dpt wallppr di http://m.m4in.biz/r?jXPC42 STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018,nasib nutrisi otak salah nya pikir positif kalo sudah bisa jadi ilmu dapat wallppr stop ketik unreg nasib cs,1
NFO RESMI Nomor Anda:089772xxxxx Terpilih Men-dpt HADIAH Langsung Dari PT.TRI 3Care PIN.Pemenang Anda: F8HJ7TL Utk/Info Lengkap klik; www.HadiahTri3Care.blogspot.com,nfo resmi nomor pilih men dapat hadiah langsung pt tri care pin menang hj timeline untuk informasi lengkap klik hadiahtri care blogspot com,1
No.ID Pengisian pulsa M-Tronil Anda (672AT88) Mendapatkan HADIAH PROGRAM Poin isi ulang M-Tronik U/info Resmi Pemenang klik www.isiulangmtronik.webs.com,no id isi pulsa tronil at dapat hadiah program poin isi ulang tronik informasi resmi menang klik isiulangmtronik webs com,1
Pangmeulikeun heula pulsa bpa anu simpati 20ribu we ke digantian ku bpa ieu nomor na nya 081356256931,pangmeulikeun heula pulsa bpa anu simpati ribu aku ganti ku bpa ieu nomor nya nya,1
Pelanggan Yth SimCARD Anda M-dptkan Cek Tuanai Rp:27jt Dari PT.TRICARE INDONESIA Pin Anda HDR7JN7 U/Cek Pin Kunjungi www.programundiantricare-2015.blogspot.co.id,langgan yang hormat simcard dapat cek tuanai rp juta pt tricare indonesia pin hdr jn cek pin kunjung programundiantricare blogspot cowok id,1
Pelanggan Yth Slmt kartu GSM Anda men-dpt TABUNGAN HAJI Rp100jt dari Kopi jahe HUT ke 61 no PIN 25efg477r U/info sgr Hub : 082374432257 pelaksana PT. SIDOMUNCUL,langgan yang hormat selamat kartu gsm men dapat tabung haji rp juta kopi jahe hut no pin efg informasi sgr hubung laksana pt sidomuncul,1
"Pelanggan yth, Anda mendapatkan hadiah ke (2) dari, POIN PLUS PLUS INDOSAT. Pin pemenang: b89c7h9 info pemenang klik www.indosatpoinplus-7887.webs.com",langgan yang hormat dapat hadiah poin plus plus indosat pin menang informasi menang klik indosatpoinplus webs com,1
"Pelanggan Yth, Selamat, Anda men-dpt hadiah dr: Pengundian PT . INDOFOOD POPMIE pin anda FH53X77, U/info klik:www.pop-mie-indofood.webs.com",langgan yang hormat selamat men dapat hadiah dari undi pt indofood popmie pin fh informasi klik pop mie indofood webs com,1
"Pelanggan yth,saya mba muliani operator Tri. Telah menghubungi anda tapi tidak tersambung jadi informasi ini saya sampaikan lewat SMS sebelum hadiahnya jatuh tempo. Selamat nomor Tri anda menang undian dr pesta isi ulang pulsa,Pin pemenang (25b17h) segera hubungi kantor Tri jakarta. Tlp; 089660608887 info klik: www.3tricard.blogspot.com",langgan yang hormat mbak muliani operator tri hubung sambung jadi informasi sampai lewat sms hadiah jatuh tempo selamat nomor tri menang undi dari pesta isi ulang pulsa pin menang hubung kantor tri jakarta telepon informasi klik tricard blogspot com,1
"Pelanggan yth,saya REZKY operator TRI, telah menghubungi anda tapi tidak tersambung jadi informasi ini saya sampaikan lewat SMS sebelum hadiahnya jatuh tempo, selamat no Tri anda menang undian dr pesta akhir tahun TRI Pin pemenang (2547afr) Info klik; www.bonus-tri75.blogspot.com",langgan yang hormat rezky operator tri hubung sambung jadi informasi sampai lewat sms hadiah jatuh tempo selamat no tri menang undi dari pesta akhir tahun tri pin menang afr informasi klik bonus tri blogspot com,1
"Pelanggan Yth. kami dri kantor TRI jakarta sdh menghubungi No anda tpi tdk tersambung, Informasi ini kami sampaikan lewat sms, No Anda trpilih memenangkan HADIAH Cek Rp.35juta.dri Undian isi ulanag TRI-2016,PIN undian anda.(2547afr) U/Info;089653382227 KLIK; www.care27.blogspot.com",langgan yang hormat dari kantor tri jakarta sudah hubung no tapi tidak sambung informasi sampai lewat sms no trpilih menang hadiah cek rp juta dari undi isi ulanag tri pin undi afr informasi klik care blogspot com,1
pelanggan yth. SIMCARD Anda sbg pemenang Mendapatkan HADIAH Mobil Toyota ALL NEW YARIS PIN:8jf2177 dari GEBYAR UNDIAN 3 CARE Untuk Info lenkap klik: www.infoundian-3care.blogspot.com,langgan yang hormat simcard bagai menang dapat hadiah mobil toyota all new yaris pin jf gebyar undi care untuk informasi lenkap klik infoundian care blogspot com,1
Pelanggan YTH. SIMCARD Anda sbg Pemenang Mendptkan HADIAH Mobil Toyota ALL NEW YARIS PIN:8JF2177 dari GEBYAR UNDIAN 3 CARE Untuk Info Lenkap Klik: www.infogebyarhadiah3care.blogspot.co.id,langgan yang hormat simcard bagai menang mendptkan hadiah mobil toyota all new yaris pin jf gebyar undi care untuk informasi lenkap klik infogebyarhadiah care blogspot cowok id,1
